Id,SalePrice
501,244827.6776723
503,143974.89975684
506,147140.38792952
508,237835.15211133
511,236954.03504188
515,233505.92596534
519,144611.87339636
521,247659.8682112
530,245282.0961878
532,238155.58073607
534,235014.89883685
540,249803.06782459
541,68798.79668717
551,237338.91086353
552,156626.90598191
554,238246.98757088
555,73107.11010082
556,68231.13039323
557,234924.64534526
565,66649.71079289
566,142395.76926413
567,56740.67048091
569,64775.07110917
570,144966.91828853
574,246347.92662428
575,235808.47913974
576,146468.34630827
577,66713.07979159
578,239312.84393654
583,237672.05224374
584,239621.95994648
585,249722.273292
587,238340.1893348
593,231634.95171615
597,67341.61962265
598,250973.23517451
599,234084.06829666
600,233411.73952769
605,144063.84997696
607,144799.84052646
608,236834.45913732
611,66343.45019333
616,234176.62476059
625,62912.81075855
629,251163.71706973
630,70046.59016864
631,69395.26797948
640,235062.67701004
642,237939.66722175
643,59813.51477245
646,68556.66522182
647,233838.96474545
655,149273.88455582
659,235427.15428671
663,144882.53715994
665,235608.5647706
667,233641.27329764
673,245743.74902933
676,241558.72228175
680,236052.86913879
682,70667.14629581
687,239378.42429257
688,238160.84161148
692,143900.60913299
693,68703.20533029
695,233555.43269264
697,234872.2160019
700,238557.34071217
702,245935.72855079
703,237243.15782244
704,237993.78971121
712,146107.8698032
713,239873.1445791
717,242352.15690271
720,237380.31548895
721,245290.14103857
726,244708.30373868
733,141776.61726506
736,52438.70086633
738,65791.61800431
741,65206.99257394
743,245174.14697062
745,71189.61363972
750,148495.44955981
756,68701.55336763
757,145564.42876165
758,147716.49833819
760,69156.29705898
765,252047.34167749
775,147847.35192406
776,238396.36873323
780,237245.29299903
783,240050.82965267
790,151890.53825983
795,153936.48140107
796,66705.82358702
797,242218.05621001
798,240995.42584836
804,240954.16919165
805,63550.82338351
806,243516.30806447
808,72092.65426405
814,241231.36146497
818,141676.89119108
821,143058.32209049
822,234979.58392975
825,145619.90160426
827,235252.53957355
830,67630.750243
834,239226.94193531
835,247538.22117715
842,239462.41588304
845,237115.14217257
852,66578.09055255
857,139284.39265789
858,66872.06324429
859,66516.6711032
860,236355.54179217
861,237029.53547463
864,66408.1258724
868,145165.96823733
869,146268.1172542
872,228699.65593527
873,65343.47891882
885,68098.63948109
890,234390.45164557
895,143381.4371285
899,231325.53187707
906,144595.124516
918,240283.2256868
923,68101.12297362
925,66649.02501542
927,238551.8885315
932,246585.92700272
933,143866.60564242
934,47872.88809789
942,142684.38821362
947,138326.16093934
948,66566.53928584
951,235620.24937866
957,66940.62108743
958,241378.59009613
959,237733.7565688
963,235222.30900515
967,131730.59031262
968,246989.37958433
971,238308.99475502
972,236147.14931145
976,232650.65478427
978,234184.56633477
979,238248.21072813
984,67988.83721758
986,226122.80053382
991,65690.84336935
996,68040.94090011
1001,251462.86555045
1007,237804.4822251
1008,69626.79602225
1009,229200.70758623
1014,251399.49138256
1022,251959.96443095
1024,241200.06269069
1027,68770.98929999
1030,237490.4846152
1032,60336.81815118
1035,234260.25948696
1042,247027.01253898
1047,249635.46206454
1050,237860.46973757
1055,240743.26919736
1059,238492.43307223
1061,69572.8910197
1064,146439.13731261
1077,65215.81451171
1081,229899.92186509
1092,234983.8391661
1093,130797.0013236
1095,70931.43157804
1099,231431.58463781
1101,67782.32767172
1103,236735.51269301
1109,143467.82672845
1112,144707.28237798
1113,248696.91575697
1114,143963.4383092
1116,238435.16609152
1117,237869.45089185
1119,246551.07251587
1121,250498.83204198
1122,248807.04732361
1125,66700.33229748
1137,233342.30480714
1142,235170.61642312
1144,66547.78076446
1145,244603.11116555
1147,234204.89142516
1148,71701.02949094
1149,70092.34524945
1150,64923.86879844
1153,247299.54652914
1154,239364.39340388
1159,241618.87534348
1161,242248.1335952
1167,143443.52238673
1171,66218.91699602
1174,144975.13045027
1188,244917.38775354
1189,228223.10294598
1191,236801.3779069
1195,153940.80518955
1199,146280.42599518
1201,67715.01930649
1204,240522.07796887
1211,65297.63039505
1214,227520.57204087
1219,235007.27505873
1220,144525.50931875
1227,72018.52025981
1229,144482.5174687
1231,148168.26096765
1234,145489.29077045
1235,244727.19177612
1239,243137.85182834
1240,240292.64351937
1241,235496.86376996
1246,134508.97900593
1249,243593.58838038
1250,147942.91897393
1252,236349.91513318
1259,235563.71213919
1267,54588.16516718
1269,236788.65399207
1270,246403.6219791
1272,233567.5162834
1274,245863.19426523
1276,147929.94932313
1279,245545.97408479
1281,65299.57097302
1286,247801.03791576
1287,236194.02556308
1290,145732.13366155
1291,66218.64016401
1297,238604.29823562
1302,232562.73261247
1303,246025.8879769
1312,239636.86885854
1315,237926.21582178
1322,243078.6801864
1327,235511.53482726
1331,234914.95793975
1333,234729.65575604
1334,247903.94602677
1336,68725.28031592
1341,233974.33478165
1344,142868.40089002
1347,233659.96126431
1348,241455.92579466
1353,228680.27405946
1355,147650.17707282
1356,243280.73777972
1357,233153.06501556
1361,69538.69555862
1364,236972.24469477
1368,66294.66174913
1369,145575.93041791
1371,65891.62795954
1373,145667.57477512
1374,233844.60286142
1387,68940.21239746
1388,244817.7436245
1392,243857.51405892
1394,235813.5149689
1406,153908.95885958
1407,148220.5728035
1408,232379.58694735
1409,239502.82173159
1411,144678.23280692
1412,239982.95866818
1413,63628.46849688
1414,69622.38012855
1425,70427.82491381
1430,65845.41334678
1431,67663.49830054
1435,241036.19106142
1441,248075.83859505
1444,144739.90251413
1445,234059.88234979
1446,67173.95857362
1452,67190.80799422
1453,240509.20392068
1456,231283.6116813
1457,244147.85431588
1460,147843.51670891
1463,142897.95314356
1468,236036.64285579
1471,243111.50324566
1474,250698.75080718
1475,221781.64388703
1476,66816.5247552
1478,241394.73546045
1482,241627.18900937
1483,143754.55934157
1484,68521.17174711
1485,143491.20499045
1496,239942.1032955
1497,143978.63400231
1500,65699.75908438
1506,154268.01937108
1507,144521.74854886
1509,145728.13344786
1510,243110.93929279
1513,237689.11262777
1517,246821.93532932
1518,142587.71261267
1523,143653.94451523
1524,69281.73117239
1526,238692.6020855
1529,142965.54514486
1531,144742.57398265
1535,69766.93507484
1536,245647.26572639
1538,143659.91817802
1540,245087.98490399
1543,67604.46231628
1545,232260.27856048
1546,68458.0279959
1557,66389.56928574
1558,144681.84522816
1559,147356.63887342
1563,235453.32151366
1568,235619.79957046
1571,235697.0348392
1578,241437.9123848
1579,67221.30899948
1584,226295.15027193
1586,68888.20843634
1604,147131.84476718
1606,241781.39142793
1610,70183.96736279
1611,70633.24795123
1618,249919.78193402
1623,238724.38468964
1624,234425.71239952
1628,237920.48428998
1633,238648.16816795
1645,238908.6666137
1649,144820.39790368
1652,237414.59997389
1653,70029.51881252
1656,237668.66848075
1662,146821.97031427
1668,239228.21927855
1670,64482.82005801
1672,146795.50748014
1673,245462.26978689
1674,67057.29397477
1677,233456.87909797
1678,233632.4170791
1679,228839.56111149
1685,247668.29793059
1692,240048.18499636
1693,65969.87014897
1696,242730.65900841
1709,70222.95206998
1711,238637.32088658
1717,238944.80777154
1718,232996.93812881
1721,66415.56295342
1722,239281.75714708
1725,150220.86700597
1726,70053.6474067
1730,227620.12300217
1731,143027.5250989
1733,233467.39535455
1737,245018.39019347
1746,144208.88304847
1747,66704.03456495
1748,247891.89813765
1749,234056.26767043
1760,144080.15181713
1761,64797.0127106
1762,235684.55595113
1768,144135.92874091
1769,147631.26899649
1770,247519.56161443
1776,64235.85156734
1781,237997.02328156
1785,145495.96448137
1792,144866.85429006
1798,147861.26322513
1812,68701.31237775
1814,232577.6736876
1817,66686.67014179
1818,238084.64627974
1822,143147.91219031
1823,238568.68570305
1829,228926.10314576
1838,239620.58444541
1845,237075.10140801
1851,142533.08422232
1855,145373.06205957
1856,241282.94512847
1858,65408.91855526
1865,66029.62471163
1866,143325.81988193
1867,236547.08985219
1868,145067.82677555
1876,67253.14589592
1878,236978.91601129
1879,233706.69680752
1882,238842.35700599
1883,244452.89545904
1887,234377.55857836
1895,239251.04525729
1898,247366.26033297
1904,143284.13175871
1908,237162.16465584
1917,245797.10346603
1918,236742.2407551
1920,234560.95065598
1922,236644.45307918
1923,247297.17817512
1931,143713.03102974
1935,236334.98116383
1936,235620.0444142
1939,66070.06567951
1943,70500.36171072
1944,144173.86208691
1946,145484.73027505
1952,236150.25115151
1954,247356.64141177
1958,143280.88932812
1964,243912.07254595
1966,249262.75879219
1969,235088.3966612
1977,146287.71771506
1980,234935.64220312
1984,234287.27368988
1985,243949.45400888
1988,239327.01297327
1989,233251.55858247
1991,233044.67158268
1992,245843.42697826
1997,148803.89249418
1999,144267.80208352
2003,240639.94370131
2005,142808.47198098
2010,66223.22170348
2012,70301.91351801
2016,142926.17050763
2017,68076.80868182
2022,244381.3317922
2023,247229.21098562
2035,238354.44304433
2036,232592.6019388
2040,149251.85586665
2042,237240.88334781
2043,138251.62909814
2055,234338.40014636
2056,232682.17467392
2059,146332.32719263
2064,69409.7736599
2066,125152.87412332
2070,245225.68842481
2071,240651.05619405
2078,219996.16277898
2080,240696.49668778
2085,236085.56405151
2089,235046.53901788
2090,124893.70884938
2092,144627.02255077
2094,144004.96242423
2095,247845.93667305
2098,66750.14370386
2099,233336.02580218
2103,246571.62222378
2120,237533.58655053
2122,244021.95101532
2123,231790.2075673
2134,248159.3061567
2135,69081.34198388
2136,236979.56036833
2143,66916.75068949
2145,233580.05406587
2146,242975.56043178
2148,238479.17599051
2155,248577.01779966
2156,147618.15263109
2157,145241.82640162
2159,63424.81630925
2161,147850.00835138
2164,248891.66118282
2165,234980.96031919
2169,238930.79916783
2171,246766.46194014
2180,64877.4806393
2184,66220.54021721
2185,234979.9300488
2188,227334.50054775
2191,66287.77096655
2192,145746.6972385
2196,226900.84286199
2198,237655.67841849
2204,241858.50127072
2210,147909.02131357
2213,145245.08329976
2215,238565.74246324
2219,66604.72625101
2221,240906.91104893
2224,68863.74531099
2228,247375.60925668
2232,222296.6946345
2239,66642.97241728
2246,149385.03844011
2247,237396.91287492
2249,246962.65121697
2251,241066.39213422
2254,235194.38151211
2256,68736.65789171
2259,246250.93960987
2263,237995.02331778
2266,244779.67616458
2271,66080.42449689
2274,232886.24738335
2275,149570.77163893
2280,145166.66023469
2281,144846.75440404
2291,238123.50963056
2292,144747.20099501
2295,245977.1647173
2297,236629.14947589
2299,70970.86117627
2302,239127.37941342
2303,67143.78705215
2304,236004.31312574
2308,143172.32579432
2312,241971.56062312
2314,144703.72651236
2315,71013.20433166
2316,144873.90980317
2320,239926.46310367
2321,70491.71119493
2322,234429.78362332
2325,250478.729209
2336,235619.79957046
2340,233975.50686853
2341,221037.96115556
2342,245055.73589514
2345,149394.97571459
2346,252574.33782874
2347,145351.75650124
2354,247308.15277157
2357,237893.39066367
2359,250853.93971388
2360,242218.3765946
2361,203920.61917629
2362,65973.69843218
2366,65999.82249397
2367,233085.77133059
2370,235130.99457392
2373,69378.74047509
2376,243967.25643003
2378,235741.21742253
2382,66076.41960973
2387,237319.365266
2392,237447.10110661
2395,234896.96373504
2396,239247.33776579
2397,237817.49942262
2399,145727.08104486
2401,241494.17684165
2402,65374.92545019
2407,69528.93787247
2411,141511.6733228
2414,241491.26850688
2418,235468.81839286
2419,242172.62524351
2424,67262.68687469
2427,68860.60437249
2430,237821.78497277
2439,234493.15597187
2441,239229.49130936
2442,67218.53177195
2446,246878.13486694
2447,237487.28604698
2452,238334.28441876
2457,247015.13435834
2458,246543.25383781
2462,238507.02637585
2465,240997.40400403
2467,247540.8561907
2473,145733.75788212
2478,239095.30016735
2479,70538.46758162
2482,242974.45918423
2485,67427.65511062
2488,248684.47043799
2494,240734.22164457
2500,143153.81278282
2509,145604.34147479
2512,151856.73484058
2514,230720.20722646
2515,143032.68874986
2516,149038.34085187
2518,239686.43102218
2519,248712.55259907
2520,65293.21572353
2527,146583.00192292
2532,237514.8678876
2538,69956.58782402
2539,237889.74152919
2543,145459.8515475
2551,238956.22364071
2554,239938.21516197
2555,146653.24869949
2557,61451.65556707
2561,136970.08941647
2563,235542.91903654
2564,234233.4283769
2570,224181.66517172
2571,235313.17320061
2576,143990.14214813
2582,233812.05632838
2584,133324.35965958
2587,146086.78941827
2589,71525.14408323
2591,237611.17340005
2597,240872.00101432
2602,64360.35570983
2605,236189.68165787
2610,147875.52473196
2611,235140.86342038
2614,242256.90601815
2616,235492.40280935
2617,248511.08811018
2620,69535.85286899
2623,67599.04145245
2631,250126.03153957
2638,248011.65102236
2639,147972.88908009
2645,147839.08435027
2647,241886.65315347
2648,242407.94934134
2650,144921.15628162
2652,238690.25999353
2656,66539.17393441
2658,237925.72831429
2661,245288.4556439
2665,68726.20596729
2673,64800.63773356
2678,234226.54198103
2679,239364.18112269
2680,234284.22143068
2685,64955.62903295
2695,239436.97608335
2698,70295.08630496
2700,245685.91208278
2706,236572.38197613
2708,238915.99576798
2709,236968.28250027
2711,240519.63605764
2718,141510.28751733
2719,142743.0260507
2721,238379.5799182
2725,68099.93682301
2726,143092.16616079
2732,241426.3066661
2733,54072.43195185
2739,237122.82040468
2747,146173.91062438
2751,72647.64246445
2754,234731.8410357
2755,55876.53737496
2756,247010.26792888
2758,242502.92960304
2763,68153.57392059
2764,243834.69294667
2765,239667.23305338
2766,235945.93758688
2768,234018.97544467
2781,70523.61865579
2784,142911.98769265
2785,65450.53965318
2786,65883.37023212
2796,242123.3000787
2797,242120.59628575
2801,248579.57704922
2805,144259.57896272
2806,143289.96828911
2812,145686.65254079
2817,251391.6656473
2822,240395.69090795
2825,239522.87668975
2828,69621.11694226
2831,241905.66584511
2843,241044.17304422
2845,65644.40781486
2847,66341.93981491
2855,236273.85199914
2856,230787.65426421
2859,244435.66925771
2865,237990.29443169
2867,145197.74362591
2869,237475.03080935
2870,71143.13055233
2874,145539.35690497
2876,239859.09937955
2889,240211.41451547
2892,225709.34407602
2895,240146.11763689
2898,146572.29601195
2901,149300.73458526
2902,234138.40264951
2908,69071.91912054
2909,147003.08711627
2916,244599.08108574
2917,68478.08150284
2919,145875.72816835
2921,236523.70727321
2922,233838.03699988
2925,142209.43552141
2928,143276.2951092
